"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","UGA","Uganda","2010","2010",672589,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","VUT","Vanuatu","2010","2010",23115,,
"SAP_2T3_M","School age population, secondary education, male (number)","NAM","Namibia","2010","2010",122620,,
"SAP_3_M","School age population, upper secondary education, male (number)","ISR","Israel","2010","2010",170580,,
"SAP_3_M","School age population, upper secondary education, male (number)","40650","Oceania","2010","2010",792162,,
"SAP_CE","Population of compulsory school age, both sexes (number)","TGO","Togo","2010","2010",1577889,,
"SAP_3","School age population, upper secondary education, both sexes (number)","BEL","Belgium","2010","2010",519311,,
"SAP_2T3","School age population, secondary education, both sexes (number)","RUS","Russian Federation","2010","2010",10625468,,
"SAP_2T3","School age population, secondary education, both sexes (number)","40044","Low income countries","2010","2010",73766428,,
"SAP_5T8_M","School age population, tertiary education, male (number)","MYS","Malaysia","2010","2010",1471128,,
"SAP_3_M","School age population, upper secondary education, male (number)","GIN","Guinea","2010","2010",328362,,
"SAP_5T8_F","School age population, tertiary education, female (number)","CRI","Costa Rica","2010","2010",209950,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","GHA","Ghana","2010","2010",747564,,
"SAP_3_F","School age population, upper secondary education, female (number)","BHR","Bahrain","2010","2010",20727,,
"SAP_CE","Population of compulsory school age, both sexes (number)","ZAF","South Africa","2010","2010",8668045,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","AIA","Anguilla","2010","2010",210,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","40535","South and West Asia","2010","2010",164931474,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","USA","United States of America","2010","2010",2326121,"+","National Estimation"
"SAP_5T8","School age population, tertiary education, both sexes (number)","COL","Colombia","2010","2010",4248361,,
"SAP_CE","Population of compulsory school age, both sexes (number)","GNB","Guinea-Bissau","2010","2010",341507,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","CUW","Curaçao","2010","2010",9043,,
"SAP_2T3","School age population, secondary education, both sexes (number)","KEN","Kenya","2010","2010",5842191,,
"SAP_2T3_F","School age population, secondary education, female (number)","LCA","Saint Lucia","2010","2010",8488,,
"SAP_3_F","School age population, upper secondary education, female (number)","FSM","Micronesia (Federated States of)","2010","2010",4815,,
"SAP_3","School age population, upper secondary education, both sexes (number)","EGY","Egypt","2010","2010",4920832,,
"SAP_5T8_M","School age population, tertiary education, male (number)","BGD","Bangladesh","2010","2010",7380539,,
"SAP_3_M","School age population, upper secondary education, male (number)","TLS","Timor-Leste","2010","2010",40254,,
"SAP_CE_F","Population of compulsory school age, female (number)","PAN","Panama","2010","2010",374922,,
"SAP_5T8_F","School age population, tertiary education, female (number)","LTU","Lithuania","2010","2010",114444,"+","National Estimation"
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","40620","Europe","2010","2010",6267887,,
"SAP_CE","Population of compulsory school age, both sexes (number)","PSE","Palestine","2010","2010",1074975,,
"SAP_2T3","School age population, secondary education, both sexes (number)","VNM","Viet Nam","2010","2010",11389750,,
"SAP_3","School age population, upper secondary education, both sexes (number)","40606","Africa (Sub-Saharan) ","2010","2010",51941462,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","DMA","Dominica","2010","2010",1477,,
"SAP_2T3_M","School age population, secondary education, male (number)","VAT","Holy See","2010","2010",,"a","Category not applicable"
"SAP_3_F","School age population, upper secondary education, female (number)","EST","Estonia","2010","2010",24137,,
"SAP_3_M","School age population, upper secondary education, male (number)","MSR","Montserrat","2010","2010",64,,
"SAP_CE_F","Population of compulsory school age, female (number)","YEM","Yemen","2010","2010",2708364,,
"SAP_2T3","School age population, secondary education, both sexes (number)","TTO","Trinidad and Tobago","2010","2010",93803,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","TJK","Tajikistan","2010","2010",854578,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","40330","Landlocked Developing Countries","2010","2010",4413511,,
"SAP_CE","Population of compulsory school age, both sexes (number)","40530","Central and Eastern Europe","2010","2010",41371963,,
"SAP_CE_F","Population of compulsory school age, female (number)","TUN","Tunisia","2010","2010",713267,,
"SAP_CE_F","Population of compulsory school age, female (number)","40042","Lower middle income countries","2010","2010",215657363,,
"SAP_CE","Population of compulsory school age, both sexes (number)","MAR","Morocco","2010","2010",5447840,,
"SAP_2T3_F","School age population, secondary education, female (number)","ZMB","Zambia","2010","2010",780567,,
"SAP_3_F","School age population, upper secondary education, female (number)","GRD","Grenada","2010","2010",2013,,
"SAP_5T8_F","School age population, tertiary education, female (number)","ERI","Eritrea","2010","2010",185112,,
"SAP_CE_M","Population of compulsory school age, male (number)","HUN","Hungary","2010","2010",724682,,
"SAP_3","School age population, upper secondary education, both sexes (number)","ARM","Armenia","2010","2010",97382,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","TCD","Chad","2010","2010",229805,,
"SAP_2T3_M","School age population, secondary education, male (number)","SWE","Sweden","2010","2010",382699,,
"SAP_CE_M","Population of compulsory school age, male (number)","GAB","Gabon","2010","2010",181690,,
"SAP_CE_F","Population of compulsory school age, female (number)","DZA","Algeria","2010","2010",3008766,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","40619","Asia (Eastern and South-eastern)","2010","2010",17575894,,
"SAP_5T8_F","School age population, tertiary education, female (number)","ISL","Iceland","2010","2010",11279,,
"SAP_2T3_F","School age population, secondary education, female (number)","NLD","Netherlands","2010","2010",589625,,
"SAP_3","School age population, upper secondary education, both sexes (number)","URY","Uruguay","2010","2010",160668,,
"SAP_5T8_M","School age population, tertiary education, male (number)","BOL","Bolivia (Plurinational State of)","2010","2010",489594,,
"SAP_CE_M","Population of compulsory school age, male (number)","ETH","Ethiopia","2010","2010",9738388,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","CIV","Côte d'Ivoire","2010","2010",793772,,
"SAP_3_F","School age population, upper secondary education, female (number)","40630","Latin America and the Caribbean","2010","2010",15504637,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","ROU","Romania","2010","2010",456135,,
"SAP_CE_M","Population of compulsory school age, male (number)","NZL","New Zealand","2010","2010",301344,,
"SAP_5T8_F","School age population, tertiary education, female (number)","UZB","Uzbekistan","2010","2010",1526243,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","LKA","Sri Lanka","2010","2010",162727,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","MDV","Maldives","2010","2010",8052,,
"SAP_3_F","School age population, upper secondary education, female (number)","40618","Asia (Central and Southern)","2010","2010",66630018,,
"SAP_2T3","School age population, secondary education, both sexes (number)","ALB","Albania","2010","2010",403922,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","40344","Small Island Developing States","2010","2010",967941.46154,,
"SAP_2T3","School age population, secondary education, both sexes (number)","AUS","Australia","2010","2010",1723646,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","MNG","Mongolia","2010","2010",90080,,
"SAP_CE_M","Population of compulsory school age, male (number)","MHL","Marshall Islands","2010","2010",6643,,
"SAP_2T3_F","School age population, secondary education, female (number)","AZE","Azerbaijan","2010","2010",513455,"+","National Estimation"
"SAP_3_M","School age population, upper secondary education, male (number)","NPL","Nepal","2010","2010",1279948,,
"SAP_CE_F","Population of compulsory school age, female (number)","CAN","Canada","2010","2010",1875895,,
"SAP_3","School age population, upper secondary education, both sexes (number)","PRI","Puerto Rico","2010","2010",172474,,
"SAP_3","School age population, upper secondary education, both sexes (number)","40030","Middle income countries","2010","2010",307540564,,
"SAP_2T3","School age population, secondary education, both sexes (number)","UKR","Ukraine","2010","2010",3277998,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","TON","Tonga","2010","2010",10012,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","ITA","Italy","2010","2010",285009,,
"SAP_CE","Population of compulsory school age, both sexes (number)","NIC","Nicaragua","2010","2010",895477,,
"SAP_3_F","School age population, upper secondary education, female (number)","NOR","Norway","2010","2010",93772,,
"SAP_5T8_M","School age population, tertiary education, male (number)","POL","Poland","2010","2010",1472030,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","IRN","Iran (Islamic Republic of)","2010","2010",8582495,,
"SAP_2T3","School age population, secondary education, both sexes (number)","CUB","Cuba","2010","2010",876873,,
"SAP_5T8_F","School age population, tertiary education, female (number)","QAT","Qatar","2010","2010",33184,,
"SAP_CE_F","Population of compulsory school age, female (number)","40510","World","2010","2010",509304475,,
"SAP_2T3_F","School age population, secondary education, female (number)","MLT","Malta","2010","2010",17359,,
"SAP_CE","Population of compulsory school age, both sexes (number)","CMR","Cameroon","2010","2010",3246379,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","MDG","Madagascar","2010","2010",415054,,
"SAP_CE_F","Population of compulsory school age, female (number)","KGZ","Kyrgyzstan","2010","2010",462466,,
"SAP_3_F","School age population, upper secondary education, female (number)","40334","Least Developed Countries","2010","2010",26721074,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","COG","Congo","2010","2010",156699,,
"SAP_2T3_M","School age population, secondary education, male (number)","SUR","Suriname","2010","2010",35966,,
"SAP_5T8_M","School age population, tertiary education, male (number)","VUT","Vanuatu","2010","2010",11212,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","SYR","Syrian Arab Republic","2010","2010",434304,,
"SAP_3","School age population, upper secondary education, both sexes (number)","ZWE","Zimbabwe","2010","2010",1204538,,
"SAP_5T8_F","School age population, tertiary education, female (number)","NER","Niger","2010","2010",641329,,
"SAP_2T3_F","School age population, secondary education, female (number)","GNQ","Equatorial Guinea","2010","2010",47385,,
"SAP_3_F","School age population, upper secondary education, female (number)","LBY","Libya","2010","2010",175490,,
"SAP_CE_M","Population of compulsory school age, male (number)","ROU","Romania","2010","2010",1121536,,
"SAP_CE_F","Population of compulsory school age, female (number)","40630","Latin America and the Caribbean","2010","2010",54012374,,
"SAP_3","School age population, upper secondary education, both sexes (number)","CHL","Chile","2010","2010",1150795,,
"SAP_CE","Population of compulsory school age, both sexes (number)","40550","Small Island Developing States","2010","2010",8072921,,
"SAP_3_M","School age population, upper secondary education, male (number)","SYC","Seychelles","2010","2010",3153,,
"SAP_3_F","School age population, upper secondary education, female (number)","MOZ","Mozambique","2010","2010",508481,,
"SAP_CE_M","Population of compulsory school age, male (number)","SUR","Suriname","2010","2010",32118,,
"SAP_CE_M","Population of compulsory school age, male (number)","ARM","Armenia","2010","2010",206300,,
"SAP_3_M","School age population, upper secondary education, male (number)","TKM","Turkmenistan","2010","2010",114641,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","SAU","Saudi Arabia","2010","2010",2466958,,
"SAP_3_F","School age population, upper secondary education, female (number)","IRL","Ireland","2010","2010",55406,"+","National Estimation"
"SAP_3_M","School age population, upper secondary education, male (number)","40030","Middle income countries","2010","2010",159383080,,
"SAP_CE_F","Population of compulsory school age, female (number)","SVK","Slovakia","2010","2010",282562,,
"SAP_2T3","School age population, secondary education, both sexes (number)","40613","Asia (South-eastern)","2010","2010",64216904,,
"SAP_2T3","School age population, secondary education, both sexes (number)","IRQ","Iraq","2010","2010",4041475,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","GRC","Greece","2010","2010",123475,,
"SAP_5T8_M","School age population, tertiary education, male (number)","40603","Africa (Northern)","2010","2010",10291525,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","BMU","Bermuda","2010","2010",4127,,
"SAP_CE","Population of compulsory school age, both sexes (number)","GBR","United Kingdom of Great Britain and Northern Ireland","2010","2010",8009066,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","NZL","New Zealand","2010","2010",31533,,
"SAP_3_M","School age population, upper secondary education, male (number)","FRA","France","2010","2010",1208351,"+","National Estimation"
"SAP_CE_F","Population of compulsory school age, female (number)","CHN","China","2010","2010",73213799,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","40510","World","2010","2010",150739361.84615,,
"SAP_5T8_F","School age population, tertiary education, female (number)","IND","India","2010","2010",55095527,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","KIR","Kiribati","2010","2010",10566,,
"SAP_CE_M","Population of compulsory school age, male (number)","LIE","Liechtenstein","2010","2010",1823,"+","National Estimation"
"SAP_CE","Population of compulsory school age, both sexes (number)","PRK","Democratic People's Republic of Korea","2010","2010",4335186,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","CHE","Switzerland","2010","2010",91726,,
"SAP_2T3_F","School age population, secondary education, female (number)","ARG","Argentina","2010","2010",2083149,,
"SAP_3","School age population, upper secondary education, both sexes (number)","TZA","United Republic of Tanzania","2010","2010",1823468,,
"SAP_5T8_F","School age population, tertiary education, female (number)","MWI","Malawi","2010","2010",730739,,
"SAP_2T3_F","School age population, secondary education, female (number)","HTI","Haiti","2010","2010",758285,,
"SAP_2T3_M","School age population, secondary education, male (number)","PRY","Paraguay","2010","2010",423615,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","40656","Oceania (excl. Australia/New Zealand)","2010","2010",23838,,
"SAP_2T3","School age population, secondary education, both sexes (number)","NOR","Norway","2010","2010",386376,,
"SAP_5T8_M","School age population, tertiary education, male (number)","KOR","Republic of Korea","2010","2010",1697917,,
"SAP_2T3_M","School age population, secondary education, male (number)","KWT","Kuwait","2010","2010",138085,,
"SAP_3","School age population, upper secondary education, both sexes (number)","NIC","Nicaragua","2010","2010",254185,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","COK","Cook Islands","2010","2010",1258,,
"SAP_3_F","School age population, upper secondary education, female (number)","40617","Western Asia and Northern Africa","2010","2010",12956495,,
"SAP_5T8_M","School age population, tertiary education, male (number)","SOM","Somalia","2010","2010",527758,,
"SAP_CE","Population of compulsory school age, both sexes (number)","VGB","British Virgin Islands","2010","2010",4824,,
"SAP_2T3_F","School age population, secondary education, female (number)","KHM","Cambodia","2010","2010",989412,,
"SAP_3_F","School age population, upper secondary education, female (number)","UZB","Uzbekistan","2010","2010",953465,,
"SAP_5T8_F","School age population, tertiary education, female (number)","MEX","Mexico","2010","2010",5225093,,
"SAP_CE_M","Population of compulsory school age, male (number)","MNE","Montenegro","2010","2010",38298,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","PNG","Papua New Guinea","2010","2010",667710,,
"SAP_CE","Population of compulsory school age, both sexes (number)","LVA","Latvia","2010","2010",210906,"+","National Estimation"
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","GUY","Guyana","2010","2010",16778,,
"SAP_5T8_M","School age population, tertiary education, male (number)","CYM","Cayman Islands","2010","2010",1773,,
"SAP_CE","Population of compulsory school age, both sexes (number)","KAZ","Kazakhstan","2010","2010",2125230,,
"SAP_5T8_F","School age population, tertiary education, female (number)","COM","Comoros","2010","2010",33291,,
"SAP_3_F","School age population, upper secondary education, female (number)","ABW","Aruba","2010","2010",2255,,
"SAP_3_M","School age population, upper secondary education, male (number)","40642","Northern America and Europe","2010","2010",21001953,,
"SAP_5T8_M","School age population, tertiary education, male (number)","BGR","Bulgaria","2010","2010",255604,,
"SAP_CE_F","Population of compulsory school age, female (number)","STP","Sao Tome and Principe","2010","2010",14496,,
"SAP_5T8_M","School age population, tertiary education, male (number)","MKD","North Macedonia","2010","2010",84326,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","ESP","Spain","2010","2010",2475233,,
"SAP_3","School age population, upper secondary education, both sexes (number)","MHL","Marshall Islands","2010","2010",4281,,
"SAP_3","School age population, upper secondary education, both sexes (number)","BHS","Bahamas","2010","2010",19227,,
"SAP_3_M","School age population, upper secondary education, male (number)","PHL","Philippines","2010","2010",1020363,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","40650","Oceania","2010","2010",2784936,,
"SAP_3","School age population, upper secondary education, both sexes (number)","PRT","Portugal","2010","2010",338835,,
"SAP_3_F","School age population, upper secondary education, female (number)","HND","Honduras","2010","2010",187805,,
"SAP_3_M","School age population, upper secondary education, male (number)","LAO","Lao People's Democratic Republic","2010","2010",156978,,
"SAP_CE","Population of compulsory school age, both sexes (number)","BEL","Belgium","2010","2010",1484721,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","MDA","Republic of Moldova","2010","2010",341242,"+","National Estimation"
"SAP_3_M","School age population, upper secondary education, male (number)","PAK","Pakistan","2010","2010",8389321,,
"SAP_CE_F","Population of compulsory school age, female (number)","BHR","Bahrain","2010","2010",69007,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","40505","Central Asia","2010","2010",640084,,
"SAP_3_F","School age population, upper secondary education, female (number)","CPV","Cabo Verde","2010","2010",18242,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","ATG","Antigua and Barbuda","2010","2010",1419,,
"SAP_2T3_F","School age population, secondary education, female (number)","SRB","Serbia","2010","2010",315053,"+","National Estimation"
"SAP_3","School age population, upper secondary education, both sexes (number)","LUX","Luxembourg","2010","2010",23789,,
"SAP_5T8_F","School age population, tertiary education, female (number)","TGO","Togo","2010","2010",299871,,
"SAP_3_M","School age population, upper secondary education, male (number)","TUR","Turkey","2010","2010",2546027,,
"SAP_CE_M","Population of compulsory school age, male (number)","MMR","Myanmar","2010","2010",2624669,,
"SAP_3_F","School age population, upper secondary education, female (number)","GTM","Guatemala","2010","2010",495050,,
"SAP_2T3_M","School age population, secondary education, male (number)","SEN","Senegal","2010","2010",1007009,,
"SAP_5T8_M","School age population, tertiary education, male (number)","GIN","Guinea","2010","2010",442247,,
"SAP_2T3_F","School age population, secondary education, female (number)","LSO","Lesotho","2010","2010",111837,,
"SAP_3","School age population, upper secondary education, both sexes (number)","40614","Asia (Western)","2010","2010",13940941,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","40042","Lower middle income countries","2010","2010",87564833,,
"SAP_5T8_M","School age population, tertiary education, male (number)","RWA","Rwanda","2010","2010",527820,,
"SAP_CE","Population of compulsory school age, both sexes (number)","PLW","Palau","2010","2010",3358,,
"SAP_2T3_F","School age population, secondary education, female (number)","SDN","Sudan","2010","2010",1959413,,
"SAP_3_F","School age population, upper secondary education, female (number)","DOM","Dominican Republic","2010","2010",379631,"+","National Estimation"
"SAP_5T8_F","School age population, tertiary education, female (number)","40616","Asia (Southern)","2010","2010",79050443,,
"SAP_5T8_M","School age population, tertiary education, male (number)","40041","High income countries","2010","2010",38892243.5,,
"SAP_3","School age population, upper secondary education, both sexes (number)","SMR","San Marino","2010","2010",1671,,
"SAP_3_M","School age population, upper secondary education, male (number)","HRV","Croatia","2010","2010",98869,,
"SAP_2T3","School age population, secondary education, both sexes (number)","MLI","Mali","2010","2010",1930161,,
"SAP_5T8_F","School age population, tertiary education, female (number)","JAM","Jamaica","2010","2010",129627,,
"SAP_CE_M","Population of compulsory school age, male (number)","URY","Uruguay","2010","2010",366213,,
"SAP_5T8_F","School age population, tertiary education, female (number)","40330","Landlocked Developing Countries","2010","2010",20094958.2,,
"SAP_2T3_M","School age population, secondary education, male (number)","TTO","Trinidad and Tobago","2010","2010",47436,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","AFG","Afghanistan","2010","2010",2569861,,
"SAP_3","School age population, upper secondary education, both sexes (number)","40515","East Asia and the Pacific","2010","2010",95469492,,
"SAP_5T8_M","School age population, tertiary education, male (number)","ECU","Ecuador","2010","2010",717091,,
"SAP_3","School age population, upper secondary education, both sexes (number)","PSE","Palestine","2010","2010",195376,,
"SAP_CE","Population of compulsory school age, both sexes (number)","GEO","Georgia","2010","2010",442101,,
"SAP_5T8_M","School age population, tertiary education, male (number)","NRU","Nauru","2010","2010",449,,
"SAP_3_F","School age population, upper secondary education, female (number)","YEM","Yemen","2010","2010",863455,,
"SAP_3_F","School age population, upper secondary education, female (number)","RUS","Russian Federation","2010","2010",1749954,,
"SAP_5T8_F","School age population, tertiary education, female (number)","BRB","Barbados","2010","2010",9460,,
"SAP_5T8_M","School age population, tertiary education, male (number)","SWZ","Eswatini","2010","2010",50984,,
"SAP_5T8_M","School age population, tertiary education, male (number)","AGO","Angola","2010","2010",1082216,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","CZE","Czechia","2010","2010",683944,,
"SAP_CE_F","Population of compulsory school age, female (number)","THA","Thailand","2010","2010",3989702,,
"SAP_3","School age population, upper secondary education, both sexes (number)","ISR","Israel","2010","2010",332487,,
"SAP_2T3_M","School age population, secondary education, male (number)","CRI","Costa Rica","2010","2010",209060,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","FJI","Fiji","2010","2010",77462,,
"SAP_CE","Population of compulsory school age, both sexes (number)","BLZ","Belize","2010","2010",61827,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","MYS","Malaysia","2010","2010",1131014,,
"SAP_CE_F","Population of compulsory school age, female (number)","HND","Honduras","2010","2010",922019,,
"SAP_3","School age population, upper secondary education, both sexes (number)","CMR","Cameroon","2010","2010",1311557,,
"SAP_CE","Population of compulsory school age, both sexes (number)","AIA","Anguilla","2010","2010",2269,,
"SAP_5T8_M","School age population, tertiary education, male (number)","TUV","Tuvalu","2010","2010",546,,
"SAP_5T8_F","School age population, tertiary education, female (number)","NAM","Namibia","2010","2010",113730,,
"SAP_3_F","School age population, upper secondary education, female (number)","KGZ","Kyrgyzstan","2010","2010",119737,,
"SAP_CE_F","Population of compulsory school age, female (number)","40618","Asia (Central and Southern)","2010","2010",142824956,,
"SAP_CE_M","Population of compulsory school age, male (number)","PHL","Philippines","2010","2010",10698230,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","ZAF","South Africa","2010","2010",1047879,,
"SAP_3_M","School age population, upper secondary education, male (number)","WSM","Samoa","2010","2010",10892,,
"SAP_3_F","School age population, upper secondary education, female (number)","DZA","Algeria","2010","2010",1081835,,
"SAP_3_F","School age population, upper secondary education, female (number)","FIN","Finland","2010","2010",99471,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","SVN","Slovenia","2010","2010",128849,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","BFA","Burkina Faso","2010","2010",150696,,
"SAP_3_M","School age population, upper secondary education, male (number)","GAB","Gabon","2010","2010",49692,,
"SAP_CE_M","Population of compulsory school age, male (number)","COL","Colombia","2010","2010",4338836,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","KEN","Kenya","2010","2010",862243,,
"SAP_4_M","School age population, post-secondary non-tertiary education, male (number)","PAN","Panama","2010","2010",64455,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","LCA","Saint Lucia","2010","2010",15919,,
"SAP_2T3","School age population, secondary education, both sexes (number)","40620","Europe","2010","2010",58142349,,
"SAP_2T3_F","School age population, secondary education, female (number)","ARE","United Arab Emirates","2010","2010",211258,,
"SAP_CE_F","Population of compulsory school age, female (number)","USA","United States of America","2010","2010",24315924,"+","National Estimation"
"SAP_2T3","School age population, secondary education, both sexes (number)","VAT","Holy See","2010","2010",,"a","Category not applicable"
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","GIB","Gibraltar","2010","2010",915,,
"SAP_3_F","School age population, upper secondary education, female (number)","PER","Peru","2010","2010",554722,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","40530","Central and Eastern Europe","2010","2010",2942139,,
"SAP_2T3","School age population, secondary education, both sexes (number)","40334","Least Developed Countries","2010","2010",117257192,,
"SAP_5T8_F","School age population, tertiary education, female (number)","40651","Oceania (Australia/New Zealand)","2010","2010",919086,,
"SAP_2T3_F","School age population, secondary education, female (number)","TJK","Tajikistan","2010","2010",596815,,
"SAP_3_F","School age population, upper secondary education, female (number)","NER","Niger","2010","2010",450529,,
"SAP_3","School age population, upper secondary education, both sexes (number)","GEO","Georgia","2010","2010",182060,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","EST","Estonia","2010","2010",36609,,
"SAP_2T3_M","School age population, secondary education, male (number)","40606","Africa (Sub-Saharan) ","2010","2010",57034942,,
"SAP_CE","Population of compulsory school age, both sexes (number)","SMR","San Marino","2010","2010",2898,,
"SAP_5T8_F","School age population, tertiary education, female (number)","GHA","Ghana","2010","2010",1161221,,
"SAP_2T3_M","School age population, secondary education, male (number)","ERI","Eritrea","2010","2010",240139,,
"SAP_5T8_M","School age population, tertiary education, male (number)","NGA","Nigeria","2010","2010",7389367,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","HUN","Hungary","2010","2010",610382,,
"SAP_5T8_M","School age population, tertiary education, male (number)","LAO","Lao People's Democratic Republic","2010","2010",357672,,
"SAP_2T3_M","School age population, secondary education, male (number)","ARM","Armenia","2010","2010",150843,,
"SAP_5T8_M","School age population, tertiary education, male (number)","CYP","Cyprus","2010","2010",34135,"+","National Estimation"
"SAP_CE","Population of compulsory school age, both sexes (number)","VEN","Venezuela (Bolivarian Republic of)","2010","2010",7818828,,
"SAP_5T8_M","School age population, tertiary education, male (number)","IDN","Indonesia","2010","2010",10388234,,
"SAP_CE","Population of compulsory school age, both sexes (number)","MHL","Marshall Islands","2010","2010",12931,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","TON","Tonga","2010","2010",1106,,
"SAP_5T8_F","School age population, tertiary education, female (number)","BTN","Bhutan","2010","2010",36474,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","MNG","Mongolia","2010","2010",178938,,
"SAP_2T3_M","School age population, secondary education, male (number)","ISL","Iceland","2010","2010",16980,,
"SAP_2T3","School age population, secondary education, both sexes (number)","GRD","Grenada","2010","2010",9852,,
"SAP_3_F","School age population, upper secondary education, female (number)","TUN","Tunisia","2010","2010",369574,,
"SAP_2T3","School age population, secondary education, both sexes (number)","GMB","Gambia","2010","2010",248154,,
"SAP_2T3_M","School age population, secondary education, male (number)","DNK","Denmark","2010","2010",216374,,
"SAP_3_M","School age population, upper secondary education, male (number)","40603","Africa (Northern)","2010","2010",6372692,,
"SAP_4_F","School age population, post-secondary non-tertiary education, female (number)","IRN","Iran (Islamic Republic of)","2010","2010",1525074,,
"SAP_4","School age population, post-secondary non-tertiary education, both sexes (number)","BLR","Belarus","2010","2010",126772,,
"SAP_CE_F","Population of compulsory school age, female (number)","BEN","Benin","2010","2010",734024,,
"SAP_2T3","School age population, secondary education, both sexes (number)","LKA","Sri Lanka","2010","2010",2606480,,
"SAP_3","School age population, upper secondary education, both sexes (number)","GBR","United Kingdom of Great Britain and Northern Ireland","2010","2010",3150966,,
"SAP_3_M","School age population, upper secondary education, male (number)","MDV","Maldives","2010","2010",8812,,
"SAP_3_F","School age population, upper secondary education, female (number)","CHN","China","2010","2010",27519334,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","MRT","Mauritania","2010","2010",333210,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","40612","Asia (Central)","2010","2010",6749506.6,,
"SAP_2T3","School age population, secondary education, both sexes (number)","SLE","Sierra Leone","2010","2010",873647,,
"SAP_3_M","School age population, upper secondary education, male (number)","LIE","Liechtenstein","2010","2010",638,"+","National Estimation"
"SAP_CE","Population of compulsory school age, both sexes (number)","DEU","Germany","2010","2010",10349073,,
"SAP_CE_M","Population of compulsory school age, male (number)","ISR","Israel","2010","2010",813846,,
"SAP_CE_M","Population of compulsory school age, male (number)","NIC","Nicaragua","2010","2010",459366,,
"SAP_3_M","School age population, upper secondary education, male (number)","ROU","Romania","2010","2010",502528,,
"SAP_5T8","School age population, tertiary education, both sexes (number)","40675","World","2010","2010",616449455,,
"SAP_CE","Population of compulsory school age, both sexes (number)","EGY","Egypt","2010","2010",15320638,,
"SAP_3_M","School age population, upper secondary education, male (number)","ITA","Italy","2010","2010",1468315,,
